0,1
tt2283362,"Spencer, Fridge, Bethany, Martha, Nigel, Van Pelt, Alex, Young Spencer, Young Fridge, Young Bethany"
tt3469046,"Gru / Dru (voice), Lucy (voice), Balthazar Bratt (voice), Margo (voice), Edith (voice), Agnes (voice), Minions / Museum Director / Additional Voices (voice), Fritz / Silas Ramsbottom (voice), Gru's Mom (voice), Valerie Da Vinci (voice)"
tt4630562,"Dom, Deckard, Hobbs, Letty, Roman, Tej Parker (as Chris 'Ludacris' Bridges), Cipher, Mr. Nobody, Ramsey, Owen"
tt2527336,"Luke Skywalker / Dobbu Scay, Leia Organa, Kylo Ren, Rey, Finn, Poe Dameron, Snoke, Maz Kanata, General Hux, C-3PO"
tt2671706,"Troy Maxson, Rose Maxson, Jim Bono, Cory, Lyons, Gabriel, Raynell, Deputy Commissioner, Evangelist Preacher (as Leslie Boone), Garbage Truck Driver"
tt4302938,"Kubo (voice), Mother (voice), Kameyo (voice), Hashi (voice), Mari (voice), Hosato (voice), The Sisters (voice), Moon King (voice), Beetle (voice), Minae (voice)"
tt5918090,"Wang Gongdao (as Da Peng), Li Xuelian, Guo Nong (as Fan Wei), Narrator, Zhao Datou, Qin Yuhe (as Li Zonghan), Lao Hu (as Liu Hua), nan, Zheng Zhong (as Yu Hewei), Ma Wenbin (as Zhang Jiayi)"
tt4257926,"Christy Beam, Anna Beam, Kevin Beam, Abbie Beam, Adelynn Beam, Angela, Dr. Nurko, Emmy, Pastor Scott, Billy Snyder"
tt2823054,"Dave Stangle, Mike Stangle, Alice, Tatiana, Burt, Rosie, Jeanie Stangle, Eric, Cousin Terry, Keith"
tt4262980,"Rando Yaguchi, Hideki Akasaka, Kayoko Ann Patterson, Prime Minister Seiji Okochi (as Ren Ôsugi), Ryuta Azuma, Yusuke Shimura, Deputy Chief Cabinet Secretary, Hiromi Ogashira, Deputy Director of Nature Conservation Bureau, Masao Zaizen, Integrated Chief of Staff, Saigo, Combat Leader, Katayama, Minister of Foreign Affairs"
tt2702724,"Michelle Darnell, Claire, Renault, Rachel, Mike Beals, Ida Marquette, Dana Dandridge, Jan Keller, Scout Leader Sandy, Chrystal"
tt4034228,"Lee Chandler, Young Patrick, Joe Chandler, Mr. Martinez (1st Tenant), Mrs. Groom (2nd tenant), Marianne (3rd Tenant), Mrs. Olsen (4th Tenant), Mr. Emery, Lenny - the bartender, Sharon"
tt4361050,"Lina Zander, Alice Zander, Doris Zander, Father Tom, Mikey, Ellie, Betty, Ghoul Marcus, Jenny Browning, Mr. Browning"
tt3531824,"Vee, Ian, Sydney, Tommy, Nancy, Liv, Wes, Ty (as Colson Baker), J.P., Chuck"
tt2005151,"David Packouz, Security Guard, Massage Client, Singer at Hilldale Home, Hilldale Home Manager, Rosen, Rabbi, Efraim Diveroli, Drug Dealer, Drug Dealer (as Damion Johnson)"
tt4832640,"Sultan Ali Khan, Kubra Sait (as Kubra Sait), Aarfa, Marcus, Fateh Singh, Aakash Oberoi, Ron, MMA Fighter 1, Tyron, Advtisment's Director"
tt5700672,"Seok-woo, Seong-kyeong, Sang-hwa, Soo-an, Yon-suk, Yong-guk, Jin-hee (as Ahn So-hee), In-gil, Jong-gil (as Myung-sin Park), Homeless Man"
tt4682786,"Howard, Whit, Claire, Simon, Brigitte, Madeline, Amy, Raffi, Sally Price, Trevor's Mom"
tt3760922,"Toula, Ian, Gus, Maria, Aunt Voula, Nikki, Angelo, Paris, Bennett, Nick"
tt2241351,"Lee Gates, Patty Fenn, Kyle Budwell, Walt Camby, Diane Lester, Captain Powell, Ron Sprecher, Lenny (The Cameraman), Lt. Nelson, Avery Goodloe CFO"
tt1860213,"Dick Kelly, Jason Kelly, Shadia, Lenore, Tan Pam, David Kelly, Meredith, Bradley, Tyrone, Cody"
tt4438848,"Mac Radner, Teddy Sanders, Kelly Radner, Shelby, Jimmy, Beth, Pete, Garf, Scoonie, Nora"
tt2304933,"Cassie Sullivan, Wounded Man with Crucifix, Lizbeth, Julia (as Bailey Borders), Ben Parish / Zombie, Oliver Sullivan, Lisa Sullivan, Sam Sullivan, Soccer Coach (as Dave Maldonado), TV News Anchor"
tt1179933,"Howard, Michelle, Emmett, Driver, Woman, Ben (voice), Voice on Radio (voice), Radio Broadcaster (voice), Rest of cast listed alphabetically:, Paper girl (uncredited)"
tt1292566,"Alice, Robin, Meg, David, Tom, Lucy, Josh, Ken, George, Paul"
tt1711525,"Josh Parker, Tracey Hughes, Clay Vanstone, Carol Vanstone, Mary, Walter Davis, Trina, Jeremy, Allison, Fred"
tt4960242,"Jiao, Daniel, Charlie, Grandpa, Zheng Yi, Mrs. Taylor, Rest of cast listed alphabetically:, Realtor, Poet's wife, Tourist"
tt4501244,"Stephanie Fleming, Laird Mayhew, Patty Dunne, Lou Dunne, Jerry in Graphics, Ned Fleming, Barb Fleming, Kevin Dingle, Scotty Fleming, Marnie Dingle"
tt4094724,"Leo Barnes, Senator Charlie Roan, Joe Dixon, Marcos, Laney Rucker, Earl Danzinger, Dante Bishop, Minister Edwidge Owens, Reporter #1, Dawn (as Liza Colon-Zayas)"
tt4052882,"Nancy, Carlos, Surfer, Surfer (as Jose Manuel Trujillo Salas), Dad, Chloe, Boy, Intoxicated Man, Mom, Young Nancy"
tt3640424,"Max Vatan, Driver in Desert, Claude, Marianne Beauséjour, Monique, German Officer at Anfa Café, Vincent (as Vincent La Torre), Hobar's Secretary, Hobar, Moroccan Girl"
tt1860357,"Mike Williams, Jimmy Harrell, Landry, O'Bryan, Sims, Andrea Fleytas, Kaluza, Vidrine, Kuchta (as Dave Maldonado), Dewey A. Revette (as JD Evermore)"
tt2869728,"James Payton, Ben Barber, Angela Payton, Antonio Pope, Maya, AJ, Lt. Brooks, The Hitter / Gates, Cori, Alonso"
tt3522806,"Arthur Bishop, Gina, Max Adams, Mei, Crain, Jeremy, Adrian Cook, Krill, Frank, Courier (as Rhatha Phongam)"
tt3741834,"Young Saroo, Guddu, Kamla, Young Shekila, Shankar, Noor, Rama, Café Man, Police Official, Amita"
tt1700841,"Mariachi Salsa / Gefilte Fish (voice), Berry Good Candies / Grape #3 / Coconut Milk (voice), Baby Carrot / Cookies (voice), Barry (voice), Apple / Tickilish Licorice / Relish / Bag of Dog Food (voice), Chunk Munchers Cereal / Light Bulb / Indian Chutney (voice), Italian Tomato / Lettuce (voice), Queso (voice), Druggie (voice), Firewater / Tequila / El Guaco (voice)"
tt4786282,"Rebecca, Martin, Bret, Paul, Sophie, Diana, Emma, Officer Brian Andrews, Officer Gomez, Nurse"
tt2404233,"Bek, Vendor, Zaya, Horus, Fussy Older Maidservant, First Young Maidservant, Second Younger Maidservant, Hathor, Isis, Osiris"
tt2140479,"Christian Wolff, Dana Cummings, Ray King, Brax, Francis Silverberg, Marybeth Medina, Lamar Blackburn, Rita Blackburn, Ed Chilton, Justine"
tt3393786,"Jack Reacher, Turner, Espin, Samantha, The Hunter, Col. Morgan, Gen. Harkness, Local Deputy, Onlooker at Diner, Onlooker at Diner"
tt6044910,"Gao Gang, Fang Xinwu, Jiang Haifeng, Minister of Public Security, Yu Ping, Guo Bing (as Wenjuan Feng), Xing Deng (as Hui Kang Low), The Bulls Team Leader, Pierre, Guo Xu, Fang Xinwu's Girlfriend"
tt2119532,"Desmond Doss, Teach, James Pinnick, Lucky Ford, Young Desmond, Young 'Hal' Doss, Hiker, Hiker's Friend, Tom Doss, Bertha Doss"
tt3691740,"BFG, Sophie, The Queen, Fleshlumpeater, Mary, Mr. Tibbs, Bloodbottler, Maidmasher / Cook (as Olafur Darri Olafsson), Manhugger / Lout #1, Butcher Boy / Danish Driver (as Michael David Adamthwaite)"
tt4624424,"Junior (voice), Tulip (voice), Hunter (voice), Sarah Gardner (voice), Henry Gardner (voice), Nate Gardner (voice), Alpha Wolf (voice), Beta Wolf (voice), Jasper (voice), Pigeon Toady / Additional Voices (voice)"
tt4651520,"Amy, Carla, Kiki, Gwendolyn, Stacy, Vicky, Jane, Dylan, Mike, Dale Kipler"
tt2543164,"Louise Banks, Ian Donnelly, Colonel Weber, Agent Halpern, Captain Marks, General Shang, 8-Year-Old-Hannah, 12-Year-Old-Hannah, 6-Year-Old-Hannah, Dr. Kettler"
tt3300542,"Aamir Barkawi (as Alon Moni Aboutboul), Kamran Barkawi, Raza Mansoor, Sultan Mansoor, Amal Mansoor, UAV Reaper Pilot, JSOC Officer, Mike Banning, Benjamin Asher, Agent Voight"
tt2674426,"Will Traynor, Alicia, Lou Clark, Café Customer, Frank, Daphne, Thomas Clark (as Henri Kirkham), Josie Clark, Bernard Clark, Katrina ""Treena"" Clark"
tt1489889,"Bob Stone, Calvin Joyner, Agent Pamela Harris, Maggie, Trevor, Phil, Steve, Agent Stan Mitchell, Agent Nick Cooper, Young Robbie"
tt3062096,"Robert Langdon, Sienna Brooks, Christoph Bouchard, Harry Sims, Elizabeth Sinskey, Bertrand Zobrist, Vayentha, Marta Alvarez, Dr. Marconi, Florence Hospital Taxi Driver"
tt4846340,"Katherine G. Johnson, Dorothy Vaughan, Mary Jackson, Al Harrison, Vivian Mitchell, Paul Stafford, Colonel Jim Johnson, Levi Jackson, John Glenn, Ruth"
tt3263904,"Chesley 'Sully' Sullenberger, Jeff Skiles, Diane Higgins, Lucille Palmer, Charles Porter, Ben Edwards, Elizabeth Davis, Mike Cleary, Egyptian Driver, Lorrie Sullenberger"
tt3949660,"April O'Neil, Vernon Fenwick, Chief Vincent, Casey Jones, Michelangelo, Donatello, Leonardo, Raphael, Baxter Stockman, Shredder"
tt2567026,"Hatter Tarrant Hightopp, Alice Kingsleigh, Iracebeth, Mirana, Time, Zanik Hightopp, Tweedledee / Tweedledum, Helen Kingsleigh, Hamish, Lady Ascot"
tt5074352,"Mahavir Singh Phogat, Geeta Phogat, Babita Kumari, Daya Kaur, Omkar, Young Geeta, Young Babita, Young Omkar (as Ritwik Sahore), Coach Pramod Kadam, Rest of cast listed alphabetically:"
tt3065204,"Ed Warren, Lorraine Warren, Janet Hodgson, Peggy Hodgson, Margaret Hodgson, Billy Hodgson, Johnny Hodgson, Maurice Grosse, Peggy Nottingham, Vic Nottingham"
tt3110958,"J. Daniel Atlas, Dylan Rhodes, Merritt McKinney / Chase McKinney, Jack Wilder, Walter Mabry, Lula, Li, Deputy Director Natalie Austin, Arthur Tressler, Thaddeus Bradley"
tt2660888,"Captain James T. Kirk, Commander Spock, Doctor 'Bones' McCoy, Lieutenant Uhura, Montgomery 'Scotty' Scott, Sulu, Chekov, Krall, Jaylah, Manas"
tt1679335,"Poppy (voice), Branch (voice), Bridget (voice), King Gristle (voice), Chef (voice), Creek (voice), DJ Suki (voice), King Gristle Sr. (voice), Biggie (voice), King Peppy (voice)"
tt1985949,"Red (voice), Chuck (voice), Bomb (voice), Matilda (voice), Leonard (voice), Mighty Eagle (voice), Terence (voice), Judge Peckinpah (voice), Stella / Eva the Birthday Mom (voice), Ross / Cyrus / Mime (voice)"
tt0918940,"John Clayton / Tarzan, Young Tarzan (18 Years), Young Tarzan (5 Years), Leon Rom, George Washington Williams, Jane Clayton, Wasimbu, Kwete, Kolo, Kanam"
tt1628841,"Jake Morrison, David Levinson, Dylan Hiller, President Whitmore, Patricia Whitmore, President Lanford, General Adams, Julius Levinson, Dr. Brakish Okun, Secretary of Defense Tanner"
tt3416828,"Gertie (voice), Freaky Bobby (voice), Neil deBuck Weasel (voice), Julian (voice), Shangri Llama (voice), Roger (voice), Brooke (voice), Ellie (voice), Diego (voice), Sid (voice)"
tt4196776,"Jason Bourne, CIA Director Robert Dewey, Heather Lee, Asset, Nicky Parsons, Aaron Kalloor, Craig Jeffers, Director NI Edwin Russell, Malcolm Smith, Christian Dassault"
tt0803096,"Anduin Lothar, Garona, Medivh, Llane Wrynn, Durotan / Antonidas, Khadgar, Orgrim, Blackhand, Gul'dan, Lady Taria"
tt3783958,"Sebastian, Mia, Famous Actress, Linda (Coffee Shop Manager), Coffee Spiller, Casting Director (First Audition), Tracy, Alexis, Caitlin, Laura"
tt2267968,"Po (voice), Li (voice), Shifu (voice), Tigress (voice), Kai (voice), Monkey (voice), Mantis (voice), Viper (voice), Crane (voice), Mei Mei (voice)"
tt3385516,"Professor Charles Xavier, Erik Lehnsherr / Magneto, Raven / Mystique, Hank McCoy / Beast, En Sabah Nur / Apocalypse, Moira Mactaggert, Peter Maximoff / Quicksilver, Col. William Stryker, Jean Grey, Scott Summers / Cyclops"
tt3470600,"Buster Moon (voice), Rosita (voice), Mike (voice) (as Seth Macfarlane), Ash (voice), Eddie (voice), Johnny (voice), Meena (voice), Nana (voice), Young Nana (voice), Miss Crawly / Additional Voices (voice)"
tt3521164,"Moana (voice), Maui (voice), Gramma Tala (voice), Chief Tui (voice), Tamatoa (voice), Sina (voice), Heihei / Villager #3 (voice), Fisherman (voice), Villager #1 (voice), Villager #2 (voice)"
tt1211837,"Dr. Stephen Strange, Mordo, Dr. Christine Palmer, Wong, Kaecilius, The Ancient One, Dr. Nicodemus West, Jonathan Pangborn, Lucian / Strong Zealot, Brunette Zealot"
tt1386697,"Deadshot, Sergeant Ames Bravo 14, Griggs, Harley Quinn, Missing Hand Guard, T-Shirt Vendor, Amanda Waller, Admiral Olsen, Dexter Tolliver, Angelo"
tt1431045,"Wade / Deadpool, Dopinder, Ajax, Warlord, Colossus (voice), Negasonic Teenage Warhead, Jeremy (Pizza Guy), Gavin Merchant, Meghan Orlovsky, Teen Girl #1"
tt3183660,"Newt, Customs Official, Customs Official (voice), Witness (as Timothy Bentinck), Reporter, Graves, Photographer 2 (as Tom Clarke-Hill), Photographer 1, Tina, Mary Lou"
tt2975590,"Bruce Wayne / Batman, Clark Kent / Superman, Lois, Lex Luthor, Martha Kent, Perry White, Alfred, Senator Finch, Diana Prince / Wonder Woman, Wallace Keefe"
tt2709768,"Max (voice), Duke (voice), Snowball (voice), Gidget (voice), Katie (voice), Tiberius (voice), Chloe (voice), Pops (voice), Buddy (voice), Mel (voice)"
tt2948356,"Judy Hopps (voice), Nick Wilde (voice), Chief Bogo (voice), Bellwether (voice), Clawhauser (voice), Bonnie Hopps (voice), Stu Hopps (voice), Yax (voice), Mayor Lionheart (voice), Mrs. Otterton (voice)"
tt2277860,"Dory (voice), Marlin (voice), Hank (voice), Destiny (voice), Nemo (voice), Bailey (voice), Jenny (voice), Charlie (voice), Young Dory (voice), Fluke (voice)"
tt3748528,"Jyn Erso, Cassian Andor, K-2SO, Chirrut Îmwe, Baze Malbus, Orson Krennic, Governor Tarkin, Saw Gerrera, Bodhi Rook, Galen Erso"
tt3498820,"Steve Rogers / Captain America, Tony Stark / Iron Man, Natasha Romanoff / Black Widow, Bucky Barnes / Winter Soldier, Sam Wilson / Falcon, Lieutenant James Rhodes / War Machine, Clint Barton / Hawkeye, T'Challa / Black Panther, Vision, Wanda Maximoff / Scarlet Witch"
tt3530002,"Ethan, Isaac, Chris, Betsy, Diana, Cindy (as Helene Yorke), Mr. Green, Sarah, Rebecca Grinch, Tommy Owens"
tt3181822,"Claire Peterson, Noah Sandborn, Kevin Peterson, Garrett Peterson, Vicky Lansing, Allie Callahan, Principal Edward Warren, Mr. Sandborn, Jason Zimmer, Detective Johnny Chou (as Francois Chau)"
tt3595298,"Prem Dilwale / Yuvraj Vijay Singh, Maithili, Yuvraj Ajay Singh, Kanhaiya, Chirag Singh, Chandrika, Radhika, Sanjay (as Deepraj Rana), Bhandari, Chaubey Ji"
tt2752772,"Ex-Deputy So & So, Courtney Collins, Dylan Collins (as Robert Sloan), Zach Collins, Clint Collins, Dr. Stomberg, Father Rodriguez, Milo, Ted, Emma"
tt1781922,"Jack Dwyer, Annie Dwyer, Lucy Dwyer, Beeze Dwyer, Hammond, Samnang (as Thanawut Kasro), Prak (as Chatchawan Kamonsakpitak), Kenny Rogers, Krit, Concierge"
tt3862750,"Leah, Carter, Dave, Evelyn, Roger, Renkin, Mrs. McCarthy, Karen, Alicia, Detective Hansen"
tt3488710,"Philippe Petit, Outdoor Café Man, Outdoor Café Woman (as Emilie Leclerc), American Tourist, Woman in Chalk Circle, Boy in Chalk Circle, Gendarme, Gendarme, Young Girl with Candy, Dental Office Receptionist"
tt3850590,"Max, Tom, Sarah, Beth, Omi, Aunt Dorothy, Linda, Howard, Howie, Jr, Jordan"
tt2404425,"Maria Altmann, Randy Schoenberg, Hubertus Czernin, Pam Schoenberg, Young Maria Altmann, Fritz Altmann, Sherman, Adele Bloch-Bauer, Judge Florence Cooper, Chief Justice Rehnquist"
tt3819668,"Son Gokû / Son Gohan (voice), Vegeta (voice), Bulma (voice), Kame Sen'nin (voice), Kuririn (voice), Piccolo (voice), Trunks (voice), Tenshinhan (voice), Jaco (voice), Videl (voice)"
tt2381111,"Eilis, Priest (as Father Matt Glynn), Miss Kelly, Mary, Mrs Brady, Shabby Woman, Timid Woman, Rose Lacey, Mary Lacey, Nancy"
tt2726560,"Sophia Danko, Luke Collins, Ira Levinson, Young Ira, Young Ruth, Marcia, Kate Collins, Mrs. Pfeffer, Ira's Mother, Luiz"
tt4836716,"Kaboom (voice) (as Kyle Mcgrath), Computer (voice), Randolph (voice), Darren (voice), Sexy Robot 2000 (voice), Rest of cast listed alphabetically:, Waffle (voice), Mike (voice)"
tt0810819,"Gerda, Lili, Older Woman, Rasmussen, Ulla, Elsa, Niels, Man at Window, Stage Doorman, Dresser"
tt1655441,"Adaline Bowman, Ellis Jones, William Jones, Flemming, Kathy Jones, Kikki Jones, Regan, Narrator, Tony, Cab Driver"
tt3832914,"Clara Williams, Elizabeth Jordan (as Priscilla Shirer), Tony Jordan, Veronica Drake, Danielle Jordan, Michael Alexander, Jennifer Stephens, Coleman Young, Tom Stafford, Leo Williams (as Thomas Ford)"
tt2199571,"Jimmy Conlon, Shawn Maguire, Mike Conlon, Danny Maguire, Pat Mullen, Gabriela Conlon, Detective John Harding, Margaret Conlon, Andrew Price, Kenan Boyle"
tt2938956,"Frank Martin Jr., Frank Martin Sr., Anna, Gina, Maria, Qiao, Arkady Karasov (as Rasha Bukvic), Maïssa, Yuri, Leo Imasova"
tt2554274,"Edith Cushing, Lucille Sharpe, Thomas Sharpe, Dr. Alan McMichael, Carter Cushing, Holly, Mrs. McMichael, Edith's Mother / Lady Sharpe, Ogilvie, Ferguson"
tt2473510,"Ryan, Emily, Leila, Mike, Skyler, Katie, Kristi (as Jessica Brown), Kent, Father Todd, Grandma Lois"
tt0884732,"Jimmy Callahan / Bic, Doug Harris, Reggie / Drysdale, Gretchen Palmer (as Kaley Cuoco-Sweeting), Lurch / Garvey, Bronstein / Dickerson, Otis / Alzado, Ed Palmer, Fitzgibbons / Plunkett, Grandma Palmer"
tt2679042,"Diana, Sanders, Tenement Woman, Berlin Police Officer #1, Gardens by the Bay Woman with Baby, Syndicate Doctor, Hall of Records Clerk, Gardens by the Bay Man #1, Robert's Dad (as Michael T. Corcoran), Russian Soldier"
tt3397884,"Kate Macer, Alejandro, Matt Graver, Dave Jennings, Ted, Reggie Wayne, Steve Forsing, Rafael (as Raoul Trujillo), Fausto Alarcon, Phil Coopers"
tt3622592,"Quentin, Margo, Ben, Radar, Lacey, Angela, Mrs. Jacobsen, Young Quentin, Young Margo, Ruthie"
tt2555736,"Sonny Kapoor, Muriel Donnelly, Car Valet, Ty Burley, Evelyn Greenslade, Douglas Ainslie, Madge Hardcastle, Norman Cousins, Carol Parr, Hari (as Shubhrajyoti Barat)"
tt1798684,"Billy Hope, Maureen Hope, Tick Wills, Leila Hope, Jordan Mains (as Curtis '50 Cent' Jackson), Hoppy, Angela Rivera, Ramone, Jon Jon, Miguel 'Magic' Escobar"
tt1390411,"Owen Chase, George Pollard, Matthew Joy, Tom Nickerson, Herman Melville, Mrs. Nickerson, Thomas Nickerson, Caleb Chappel, Henry Coffin, Benjamin Lawrence"
tt1895587,"Mike Rezendes, Walter 'Robby' Robinson, Sacha Pfeiffer, Marty Baron, Ben Bradlee Jr., Matt Carroll, Mitchell Garabedian, Barbara, Steve Kurkjian, Peter Canellos"
tt3567288,"Becca, Tyler, Nana, Pop Pop, Mom, Stacey, Conductor, Dr. Sam, Miguel, Man on the Street"
tt1355683,"James 'Whitey' Bulger, John Connolly, Billy Bulger, Lindsey Cyr, FBI Agent Charles McGuire, Brian Halloran, Kevin Weeks, Stephen Flemmi, John Morris, FBI Agent Robert Fitzpatrick"
tt2446980,"Joy, Rudy, Neil Walker, Tony, Mimi, Terry, Trudy, Jackie, Peggy (as Elisabeth Rohm), Danica"
tt1823672,"Chappie, Deon Wilson, Ninja, Yo-Landi (as ¥o-Landi Vi$$er), Yankie (Amerika), Vincent Moore, Michelle Bradley, Hippo, Pitbull (as Johnny K. Selema), Anderson Cooper"
tt1524930,"Rusty Griswold, Debbie Griswold, James Griswold, Kevin Griswold, Stone Crandall, Audrey Crandall, Clark Griswold, Ellen Griswold, Chad, Adena"
tt1850457,"Maura Ellis, Kate Ellis, Brinda, James, Bucky Ellis, Deana Ellis, Pazuzu, Dave, Alex, Hae-Won"
tt2872750,"Shaun / Timmy (voice), The Farmer / Bitzer (voice), Trumper (voice), Shirley (voice), Timmy's Mum / Meryl (voice), Slip (voice), Nuts (voice), Twins (voice), Hazel (voice), Celebrity with Hair Trouble (voice)"
tt3450650,"Paul Blart, Maya Blart, Vincent Sofel, Divina Martinez, Eduardo Furtillo (as Eduardo Verastegui), Lane, Mom, Saul Gundermutt, Mrs. Gundermutt, Nick Panero"
tt1638355,"Solo, Illya, Gaby, Victoria, Alexander, Uncle Rudi, Waverly, Sanders, Udo, Oleg"
tt2561572,"James, Darnell, Martin, Alissa, Rita (as Edwina Findley), Makayla, Cecelio, Russell (as Tip 'T.I.' Harris), Gayle, John Mayer"
tt3195644,"Sean Brenner, Quinn Brenner, Tucker, Specs, Elise Rainier, Alex Brenner, The Man Who Can't Breathe, Carl, Maggie, Danielle"
tt3672840,"Huo An, Lucius, Tiberius, Yin Po, Cold Moon, Xiu Qing, Captain, Rat, Red Sun (as Sammy Hung), General Huo Qubing (as William Feng)"
tt2268016,"Mike, Salvador, Motel Clerk, White Shadow, Pool Party Guy, Big Dick Richie, Tarzan, Tobias, Ken, Tito"
tt2909116,"Chen Zhen, Yang Ke, Gasma (as Ankhnyam Rachaa), Bao Shunghi, Bilig (as Basen Zhabu), Batu (as Baoyingexige), Shartseren, Petit Bayar, Lamjav"
tt3332064,"Blackbeard, Peter, Hook, Tiger Lily, Sam Smiegel, Bishop, Mary, Mother Barnabas, Nibs, Mermaids"
tt1596363,"Jared Vennett, Lewis Ranieri, Fund Manager, Lewis Bond Trader, Lewis Bond Trader, Exotic Dancer, Michael Burry, Analyst, Coach, Michael Burry's Mom"
tt4701702,"Liu Ye, Men San Er, Hua Xia Zi, Xiao Fei (as Wu Yifan), Xiao Bo, Deng Zhao'er, Xiao Fei's friend, Rest of cast listed alphabetically:, Twelve Master, Doctor"
tt3152624,"Gordon, Nine Year Old Amy, Five Year Old Kim, Amy, Staten Island Oli, One-Night Stand Guy, One-Night Stand Guy, One-Night Stand Guy, One-Night Stand Guy (as Bobby Kelly), Dumpster Guy"
tt1618442,"Kaulder, Chloe, Dolan 37th, Belial, Glaeser, The Witch Queen, Dolan 36th, Ellic, Max Schlesinger, Grosette"
tt3460252,"Major Marquis Warren, John Ruth, Daisy Domergue, Sheriff Chris Mannix, Bob (as Demian Bichir), Oswaldo Mobray, Joe Gage, General Sandy Smithers, O.B., Minnie Mink"
